,Games,ReleaseDate,Rating,Recommendations,Owners,CategoryInAppPurchase,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,RevenueMillions
2576,Rust,Dec 11 2013,0,145688,4684791,False,True,True,True,False,False,True,False,True,False,False,False,True,19.99,19.99,93.64897208999999
2587,Vox,Nov 12 2013,0,339,22419,False,True,True,True,False,False,True,False,True,False,False,False,False,9.99,9.99,0.22396581
2590,PULSAR: Lost Colony,Sep 15 2015,0,1041,67256,False,True,True,True,False,False,False,True,True,False,False,False,False,24.99,24.99,1.6807274399999999
2601,Stonehearth,Jun 3 2015,0,3007,163926,False,True,False,False,False,True,False,True,True,False,False,False,False,24.99,24.99,4.096510739999999
2638,Theme Park Studio,Feb 27 2014,0,366,17397,False,True,False,False,False,False,False,True,True,False,False,False,False,29.99,29.99,0.52173603
2661,Entropy,Dec 9 2013,0,454,23136,False,False,True,False,False,True,True,True,True,False,False,False,True,19.99,19.99,0.46248863999999995
2682,Project Nimbus,Nov 5 2014,0,540,23853,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.35755647
2705,Race To Mars,Mar 7 2014,0,183,8609,False,True,False,False,False,True,False,True,True,False,False,False,False,19.99,19.99,0.17209390999999996
2738,Drifter,Mar 4 2014,0,143,9326,False,True,True,False,False,False,False,True,True,False,False,False,False,11.99,11.99,0.11181874
2744,EDEN STAR,Jan 30 2015,0,517,33000,False,True,True,True,False,True,False,False,True,False,False,False,False,19.99,19.99,0.65967
2794,Steam Bandits: Outpost,Jan 14 2014,0,0,12734,False,True,False,True,True,False,True,False,True,False,False,False,False,19.99,19.99,0.25455266
2849,Bot Colony,Jun 16 2014,0,0,1076,False,True,False,True,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0
2856,Signs of Life,Jan 27 2014,0,464,51294,False,True,True,True,True,False,True,False,True,False,False,False,False,9.99,9.99,0.51242706
2882,Zombie Grinder,Oct 16 2015,0,232,11837,False,True,True,True,False,False,True,False,True,False,False,False,False,8.99,8.99,0.10641463000000001
2905,Children of Liberty,Apr 18 2014,0,0,1793,False,True,True,False,False,False,False,False,True,False,False,False,False,9.99,9.99,0.01791207
2913,Subnautica,Dec 16 2014,0,20434,1061570,False,True,False,True,False,False,False,False,True,False,False,False,False,19.99,19.99,21.2207843
2951,Astral Terra,Nov 10 2015,0,105,3587,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.05376913
2959,Calibre 10 Racing,Mar 26 2014,0,0,13989,False,False,True,False,False,False,False,False,True,False,False,True,False,9.99,9.99,0.13975011
2962,Anarchy Arcade,Sep 3 2014,0,2194,639023,False,True,False,False,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0
2963,Conquest of Champions,Apr 23 2014,0,251,142942,False,True,False,False,False,True,True,False,True,True,False,False,False,0.0,0.0,0.0
2964,Dark Horizons: Mechanized Corps,Jul 22 2014,0,0,1793,False,True,True,False,False,False,False,True,True,False,False,False,False,14.99,14.99,0.02687707
2967,Spark Rising,May 8 2014,0,0,29772,False,True,True,False,False,False,False,False,True,False,False,False,False,1.99,1.99,0.05924628
3002,From the Depths,Aug 7 2014,0,2437,209660,False,True,True,True,False,True,True,True,True,False,False,False,False,19.99,19.99,4.191103399999999
3003,The Memory of Eldurim,Feb 7 2014,0,144,12196,False,True,True,True,False,False,True,False,True,False,False,False,False,19.99,19.99,0.24379803999999997
3011,Malevolence: The Sword of Ahkranox,May 9 2014,0,0,2332,False,True,False,True,False,False,True,False,True,False,False,False,False,19.99,19.99,0.046616679999999994
3012,You Are Not The Hero,Jun 2 2015,0,0,1793,False,True,False,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.02687707
3026,Montas,Mar 24 2014,0,132,38201,False,True,False,True,False,False,False,False,True,False,False,False,False,9.99,9.99,0.38162799
3031,Voice of Pripyat,Nov 19 2014,0,0,5201,False,True,True,False,False,False,False,False,True,False,False,False,True,6.99,6.99,0.03635499
3034,Claustrophobia: The Downward Struggle,Sep 9 2014,0,151,23853,False,True,False,False,False,True,True,False,True,False,False,False,False,4.99,4.99,0.11902647
3035,Arcane Worlds,Jan 28 2014,0,170,28875,False,True,True,True,False,True,False,False,True,False,False,False,False,9.99,9.99,0.28846125
3042,Secrets of Grindea,Jul 13 2015,0,1828,115860,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,1.7367414
3082,HAWKEN,Feb 14 2014,73,17673,3361011,False,False,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0
3102,Sub Rosa,2016,0,0,4842,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
3103,Torment: Tides of Numenera,Jan 26 2016,0,176,32462,False,True,False,True,False,True,True,False,True,False,False,False,False,44.99,44.99,1.46046538
3110,Rail Adventures,Q2 2016,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
3147,Darkwood,Jul 24 2014,0,846,48604,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.72857396
3190,Dwelvers,Sep 11 2014,0,145,9147,False,True,False,False,False,True,False,True,True,False,False,False,False,19.99,19.99,0.18284853
3217,TUG,Mar 28 2014,0,697,52549,False,True,False,True,False,False,True,False,True,False,False,False,False,0.0,0.0,0.0
3241,9th Dawn II,Jun 6 2016,0,0,3228,False,True,True,True,False,False,True,False,True,False,False,False,False,7.99,7.99,0.02579172
3263,Gunjitsu,Jul 31 2015,0,1002,10761,False,True,True,False,False,False,False,False,True,False,False,False,False,3.99,3.99,0.04293639
3267,Hover : Revolt Of Gamers,Apr 6 2015,0,336,15424,False,True,True,True,False,False,False,False,True,False,False,False,False,19.99,19.99,0.30832575999999995
3281,Imagine Earth,May 20 2014,0,124,10761,False,True,False,False,False,True,False,True,True,False,False,False,False,19.99,19.99,0.21511239
3282,Creativerse,Aug 12 2014,0,8837,2251196,True,True,True,True,True,False,True,True,True,True,False,False,True,0.0,0.0,0.0
3324,RollerCoaster Tycoon World(tm),Mar 30 2016,0,2847,108148,False,False,False,False,False,True,False,True,True,False,False,False,False,49.99,49.99,5.40631852
3329,Warring States,Oct 6 2014,0,0,8788,False,True,False,False,False,True,False,False,True,False,False,False,False,15.99,15.99,0.14052012
3330,Organic Panic,May 14 2014,0,0,13272,False,True,True,False,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0
3335,FaeVerse Alchemy,Apr 2 2014,0,252,100794,False,True,False,False,True,True,False,False,True,False,False,False,False,0.0,0.0,0.0
3337,Atajrubah,Nov 27 2014,0,0,535,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
3343,Colonies Online,May 1 2014,0,190,13631,False,True,True,False,False,False,True,False,True,False,False,False,True,14.99,14.99,0.20432869
3344,House of the Dying Sun,Jun 7 2016,0,440,24750,False,True,True,False,False,False,False,True,True,False,False,False,False,19.99,19.99,0.49475249999999993
3377,Unclaimed World,Mar 26 2014,0,0,6098,False,True,False,False,False,True,False,True,True,False,False,False,False,18.99,18.99,0.11580101999999999
3379,BeamNG.drive,May 29 2015,0,5398,364797,False,False,False,False,False,False,False,True,True,False,False,True,False,24.99,24.99,9.11627703
3401,Purgatory: War of the Damned,Feb 11 2015,0,0,7353,False,False,True,False,False,False,True,False,True,False,False,False,False,14.99,14.99,0.11022147
3410,GearCity,May 30 2014,0,313,17935,False,True,False,False,False,True,False,True,True,False,False,False,False,16.99,12.74,0.2284919
3422,ACE - Arena: Cyber Evolution,Aug 18 2014,0,1086,498412,False,True,True,False,False,True,False,False,True,True,True,False,False,0.0,0.0,0.0
3428,Gang Beasts,Aug 29 2014,0,5889,517603,False,True,True,True,True,False,False,False,True,False,False,False,False,19.99,19.99,10.346883969999999
3429,TerraTech,Feb 6 2015,0,1930,176301,False,True,True,False,False,True,False,False,True,False,False,False,False,19.99,19.99,3.5242569899999996
3439,Dog Sled Saga,Dec 8 2014,0,0,9326,False,True,False,False,False,False,True,False,True,False,True,True,False,7.99,7.99,0.07451474000000001
3469,Autocraft,Oct 15 2014,0,201,21163,False,True,False,False,True,False,False,True,True,False,False,False,False,9.99,9.99,0.21141837
3489,Oncoming Death Steam Edition,Oct 19 2015,0,0,539,False,True,True,True,False,False,False,False,True,False,False,False,False,4.99,4.99,0.0026896100000000003
3554,LogicBots,Sep 22 2014,0,0,1614,False,True,False,False,False,False,False,True,True,False,False,False,False,19.99,19.99,0.03226386
3575,Colossal Kaiju Combat(tm): Kaijuland Battles,Aug 11 2014,0,0,7353,False,False,False,False,False,False,False,False,True,False,False,False,False,4.99,4.99,0.036691470000000004
3589,Jumpdrive,May 12 2014,0,113,3228,False,True,True,False,False,False,False,True,True,False,False,False,False,14.99,14.99,0.04838772
3593,Undead Overlord,Jul 18 2014,0,143,3228,False,True,False,False,False,True,False,False,True,False,False,False,False,14.99,14.99,0.04838772
3599,Brawlhalla,Apr 30 2014,0,27890,4846026,False,True,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0
3625,Starship Corporation,Apr 29 2016,0,131,5739,False,True,False,False,False,True,False,True,True,False,False,False,False,19.99,19.99,0.11472260999999999
3654,H-Hour: Worlds Elite,May 19 2015,0,687,11837,False,True,True,False,False,False,False,False,True,False,False,False,False,9.99,9.99,0.11825163000000001
3660,Epic Space: Online,May 8 2014,0,0,2511,False,False,True,True,False,False,False,True,True,False,False,False,True,14.99,14.99,0.03763989
3664,FRONTIERS,Dec 15 2014,0,0,6995,False,True,False,True,True,False,True,False,True,False,False,False,False,14.99,14.99,0.10485505
3673,Automation - The Car Company Tycoon Game,Mar 12 2015,0,734,58827,False,False,False,False,False,True,False,True,True,False,False,False,False,29.99,29.99,1.76422173
3674,Crawl,Aug 6 2014,0,1715,168409,False,True,True,False,False,False,True,False,True,False,False,False,False,9.99,9.99,1.6824059100000002
3688,RimWorld,Jul 15 2016,0,4861,423265,False,True,False,False,False,True,False,True,True,False,False,False,False,29.99,29.99,12.69371735
3720,H1Z1 : Just Survive,Jan 15 2015,0,70765,2631417,False,False,True,True,False,False,False,False,True,False,False,False,True,19.99,19.99,52.602025829999995
3727,Hive Jump,Jul 20 2016,0,0,2152,False,True,True,False,False,False,False,False,True,False,False,False,False,19.99,19.99,0.04301848
3749,Ballistic Overkill,Oct 8 2015,0,766,16321,False,True,True,False,True,False,False,False,True,False,False,False,False,6.99,6.99,0.11408379
3762,Jump Tanks,Mar 8 2016,0,0,808,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
3782,Pro Wrestling X,Nov 18 2014,0,101,1435,False,True,True,False,False,False,False,False,True,False,True,False,False,9.99,9.99,0.01433565
3786,Collateral,Nov 24 2014,0,0,2870,False,True,True,True,False,False,False,False,True,False,False,True,False,24.99,24.99,0.07172129999999999
3789,Xsyon - Prelude,Dec 29 2014,0,150,3408,False,True,False,False,False,False,True,False,True,False,False,False,True,29.99,29.99,0.10220591999999999
3812,XenoRaptor,Jun 16 2014,0,0,9147,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.13711353
3848,CubeGun,May 21 2014,0,237,129490,False,True,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0
3854,Abducted,Jul 28 2015,0,0,13631,False,True,True,True,False,False,False,False,True,False,False,False,False,5.99,5.99,0.08164969
3859,Miscreated,Oct 30 2014,0,8743,441200,False,True,True,True,False,True,True,True,True,False,False,False,True,19.99,19.99,8.819588
3869,Urban Legends(tm),Jan 30 2015,0,0,9147,False,True,True,True,False,False,False,False,True,False,False,False,False,6.99,6.99,0.06393752999999999
3871,Planetoid Pioneers,Apr 15 2016,0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,39.99,39.99,0.0
3877,Road Redemption,Sep 18 2014,0,2242,94517,False,True,True,True,True,True,True,True,True,False,True,True,False,19.99,19.99,1.8893948299999999
3888,Epsilon,Oct 1 2015,0,0,12913,False,True,True,False,False,True,False,False,True,False,False,False,False,7.99,7.99,0.10317487000000002
3909,Robocraft,Jul 8 2014,0,71023,11319470,False,True,True,False,False,False,True,True,True,True,False,False,True,0.0,0.0,0.0
3962,Of Guards And Thieves,Jul 16 2014,0,454,46631,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.69899869
3965,Call to Arms,Jul 30 2015,0,1425,117115,False,True,True,False,False,True,False,True,True,False,False,False,False,24.99,24.99,2.9267038499999996
3971,Divinia Chronicles: Relics of Gan-Ti,Oct 2015,0,0,5022,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.07527978
3972,BLOCKADE 3D,Dec 19 2014,0,19051,3533904,False,False,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0
4028,Unturned,Jul 7 2014,0,222301,27025292,True,True,True,True,True,False,False,False,True,True,False,False,False,0.0,0.0,0.0
4038,FranknJohn,Mar 4 2015,0,0,6457,False,True,True,False,False,False,True,False,True,False,False,False,False,14.99,14.99,0.09679043000000001
4042,Servo,May 28 2015,0,0,4304,False,False,True,False,False,True,False,False,True,False,False,False,False,19.99,19.99,0.08603696
4043,The Long Dark,Sep 22 2014,0,17660,846351,False,True,False,True,False,True,False,True,True,False,False,False,False,19.99,19.99,16.918556489999997
4045,Infect and Destroy,Jan 29 2015,0,0,11478,False,True,True,False,True,True,False,True,True,False,False,False,False,6.99,6.99,0.08023122
4046,Heroes of Issachar,Nov 3 2016,0,0,0,False,True,True,True,False,True,True,True,True,False,False,False,False,0.0,0.0,0.0
4051,Shallow Space,Oct 21 2015,0,0,10402,False,False,False,False,False,True,True,True,True,False,False,False,False,14.99,14.99,0.15592598000000002
4055,Project AURA,Jan 5 2015,0,262,17756,False,True,False,False,False,True,False,True,True,False,False,False,False,19.99,19.99,0.35494243999999997
4056,Dragon: The Game,Nov 7 2014,0,559,11478,False,True,True,False,False,False,True,True,True,False,False,False,False,17.99,17.99,0.20648921999999997
4088,Fancy Skulls,Jun 16 2014,0,205,44837,False,True,True,False,False,False,False,False,True,False,False,False,False,8.99,8.99,0.40308463
4089,We Need to Go Deeper,Coming This Winter!,0,0,0,False,True,True,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0
4114,Savage Lands,Mar 5 2015,0,4200,485499,False,True,True,True,False,False,False,True,True,False,False,False,False,14.99,14.99,7.27763001
4123,Black The Fall,Jul 4 2014,0,0,1605,False,True,True,True,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0
4124,Altitude0: Lower & Faster,Sep 2014,0,0,2690,False,True,True,False,False,False,False,True,True,False,True,True,False,18.99,18.99,0.0510831
4136,Minimon,Mar 25 2015,0,0,8250,False,True,False,False,False,False,True,False,True,False,False,False,True,9.99,9.99,0.0824175
4139,Super Sky Arena,Oct 5 2015,0,0,533,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.00798967
4146,Fractured Space,Nov 2014,0,6505,2111662,True,True,True,False,False,True,False,False,True,True,False,False,False,0.0,0.0,0.0
4157,Sky Nations,Jul 17 2014,0,101,4663,False,True,False,True,False,False,False,False,True,False,False,False,False,13.99,13.99,0.06523537
4181,Naval Action,Jan 21 2016,0,2601,87343,False,True,True,True,False,True,False,True,True,False,False,False,True,39.99,39.99,3.49284657
4193,Black Ice,Jul 9 2014,0,222,9506,False,True,True,False,False,False,True,False,True,False,False,False,False,14.99,14.99,0.14249494000000001
4202,Isomer,Jul 11 2014,0,0,10223,False,True,True,False,False,True,False,False,True,False,False,False,False,9.99,9.99,0.10212777
4206,Wild Warfare,Jul 15 2014,0,896,303639,False,True,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.0
4208,The Fifth Day,Jul 25 2014,0,771,23674,False,True,True,True,False,False,False,False,True,False,False,False,False,14.99,14.99,0.35487326
4212,Siege of Inaolia,Nov 14 2014,0,0,5201,False,True,True,False,False,False,True,False,True,False,False,False,False,4.99,4.99,0.025952990000000002
4215,Ensign-1,Nov 13 2014,0,0,8788,False,True,True,False,False,False,False,True,True,False,False,False,False,0.99,0.99,0.00870012
4222,Sovereignty: Crown of Kings,Apr 9 2015,0,101,4663,False,False,False,False,False,True,False,True,True,False,False,False,False,24.99,24.99,0.11652836999999999
4250,Stranded Deep,Jan 23 2015,0,15759,739817,False,True,False,True,False,False,False,False,True,False,False,False,False,14.99,14.99,11.08985683
4290,Rodina,Jul 28 2014,0,779,29772,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.44628228000000003
4295,CubeZ,Dec 1 2014,0,0,8609,False,True,True,True,True,False,False,False,True,False,False,False,False,7.99,7.99,0.06878591
4299,Abatron,Aug 1 2017,0,0,0,False,True,True,False,False,True,False,False,True,False,False,False,False,0.0,0.0,0.0
4310,Aware,Mar 18 2015,0,0,0,False,True,True,True,False,False,False,False,True,False,False,False,False,12.99,12.99,0.0
4314,room13,May 15 2015,0,0,21163,False,True,True,False,True,False,False,False,True,False,False,False,False,7.99,7.99,0.16909237
4325,Spectre,Nov 3 2014,0,0,12734,False,True,False,False,False,True,False,True,True,False,False,False,False,4.99,4.99,0.06354266
4329,Blob From Space,Oct 15 2014,0,104,18832,False,True,False,False,True,False,False,False,True,False,False,False,False,5.99,5.99,0.11280368
4336,All Guns On Deck,Aug 28 2015,0,0,7891,False,True,True,True,True,True,True,True,True,False,False,False,False,12.99,12.99,0.10250408999999999
4341,Dig or Die,Mar 4 2015,0,1845,96849,False,True,True,False,False,True,True,False,True,False,False,False,False,7.99,7.99,0.77382351
4343,The Joylancer: Legendary Motor Knight,Nov 7 2014,0,0,36229,False,True,True,False,False,False,False,False,True,False,False,False,False,9.99,9.99,0.36192771
4354,Catacomb Kids,Feb 20 2015,0,289,10940,False,True,True,False,False,False,True,False,True,False,False,False,False,15.99,15.99,0.17493060000000002
4417,REVERSE SIDE,Jul 30 2015,0,0,1614,False,True,True,True,False,False,False,True,True,False,False,False,False,13.99,13.99,0.02257986
4427,AXYOS,Oct 31 2014,0,1142,72816,False,True,True,False,False,False,False,False,True,False,False,False,True,7.99,7.99,0.58179984
4450,StarCrawlers,Mar 17 2015,0,147,12375,False,True,False,True,False,False,True,False,True,False,False,False,False,19.99,19.99,0.24737624999999996
4489,We Happy Few,Jul 26 2016,0,1402,88061,False,True,True,True,False,False,False,False,True,False,False,False,False,29.99,29.99,2.64094939
4499,Warside,May 5 2015,0,340,176301,False,False,True,False,False,False,True,False,True,True,False,False,True,0.0,0.0,0.0
4518,UNLOVED,Aug 21 2015,0,201,12554,False,False,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.18818446
4520,Zen Fish SIM,Sep 18 2014,0,0,1077,False,True,False,False,False,False,False,True,True,False,False,False,False,0.0,0.0,0.0
4525,Zone 22,Jul 31 2015,0,0,1793,False,True,True,True,True,False,True,True,True,False,False,False,False,14.99,14.99,0.02687707
4526,Supraball,May 2 2016,0,622,170203,False,True,False,False,False,False,False,False,True,False,True,False,False,9.99,9.99,1.70032797
4538,Cavern Kings,Sep 30 2014,0,180,8250,False,True,True,False,True,False,False,False,True,False,False,False,False,9.99,9.99,0.0824175
4548,Hardland,Oct 23 2014,0,242,13810,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.2070119
4552,20XX,Nov 25 2014,0,805,38740,False,True,True,False,False,False,False,False,True,False,False,False,False,14.99,14.99,0.5807126
4558,The Repopulation,Dec 22 2014,0,886,43582,False,True,False,False,False,False,True,False,True,False,False,False,True,0.0,0.0,0.0
4572,Vanishing Realms(tm),Apr 5 2016,0,1073,66180,False,False,False,True,False,False,True,False,True,False,False,False,False,19.99,19.99,1.3229382
4587,Vagante,Dec 16 2014,0,759,43941,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,0.65867559
4605,Super Indie Karts,May 6 2015,0,0,3946,False,True,False,False,False,False,False,False,True,False,True,True,False,9.99,9.99,0.039420540000000004
4615,Rising World,Dec 3 2014,0,1812,99180,False,True,True,True,False,False,True,False,True,False,False,False,False,14.99,14.99,1.4867082
4622,CodeSpells,Sep 18 2015,0,111,13631,False,True,True,True,False,False,False,True,True,False,False,False,False,19.99,19.99,0.27248369
4627,TOTM,Feb 3 2015,0,0,1076,False,True,True,False,False,True,False,False,True,False,False,False,False,7.99,7.99,0.008597239999999999
4631,Earth Under Siege,Dec 11 2014,0,0,539,False,True,True,False,False,True,False,False,True,False,False,False,False,19.99,19.99,0.010774609999999999
4632,SinaRun,Oct 26 2015,0,144,7712,False,True,False,False,False,False,False,False,True,False,False,True,False,2.99,2.99,0.02305888
4633,Boundless,Nov 13 2014,0,411,14886,False,False,True,True,False,False,True,False,True,False,False,False,True,34.99,34.99,0.5208611400000001
4653,Eternal Winter,Nov 24 2014,0,255,18652,False,False,True,True,False,False,False,False,True,False,False,False,False,9.99,9.99,0.18633348000000002
4654,BEARZERKERS,Oct 23 2015,0,0,0,False,True,True,False,True,False,False,False,True,False,False,False,False,12.99,12.99,0.0
4658,Homebrew - Vehicle Sandbox,Nov 14 2014,0,439,38022,False,True,True,True,False,False,False,True,True,False,True,True,False,17.99,17.99,0.68401578
4659,Metaverse,Apr 5 2016,0,0,1435,False,True,True,True,False,False,True,True,True,False,False,False,False,19.99,19.99,0.028685649999999997
